
|       Host |       Time |     Offset |        Seq |    latency 
-191
| nfvha-comp-07.oot.lab.eng.bo| 1730088037194 |      10312 |       1073 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730088537310 |      10313 |       1074 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730089507661 |      10314 |       1075 |       0.86
| nfvha-comp-07.oot.lab.eng.bo| 1730090197507 |      10315 |       1076 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730090567714 |      10316 |       1077 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730091377839 |      10317 |       1078 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730091777812 |      10318 |       1079 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730092258158 |      10319 |       1080 |       0.85
| nfvha-comp-07.oot.lab.eng.bo| 1730092538342 |      10320 |       1081 |       0.91
| nfvha-comp-07.oot.lab.eng.bo| 1730093018201 |      10321 |       1082 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730093818370 |      10322 |       1083 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730094178443 |      10323 |       1084 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730094888753 |      10324 |       1085 |       0.89
| nfvha-comp-07.oot.lab.eng.bo| 1730095188578 |      10325 |       1086 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730095598716 |      10326 |       1087 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730096348859 |      10327 |       1088 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730096598981 |      10328 |       1089 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730096649059 |      10329 |       1090 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730097639250 |      10330 |       1091 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730098119349 |      10331 |       1092 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730098629412 |      10332 |       1093 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730099509586 |      10333 |       1094 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730100029657 |      10334 |       1095 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730100189759 |      10335 |       1096 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730101179956 |      10336 |       1097 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730101430117 |      10337 |       1098 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730101850144 |      10338 |       1099 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730101920527 |      10339 |       1100 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730102140587 |      10340 |       1101 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730102450569 |      10341 |       1102 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730102630845 |      10342 |       1103 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730102961282 |      10343 |       1104 |       1.09
| nfvha-comp-07.oot.lab.eng.bo| 1730102971037 |      10344 |       1105 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730103941283 |      10345 |       1106 |       0.84
| nfvha-comp-07.oot.lab.eng.bo| 1730104741498 |      10346 |       1107 |       0.96
| nfvha-comp-07.oot.lab.eng.bo| 1730104781497 |      10347 |       1108 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730105211470 |      10348 |       1109 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730106111711 |      10349 |       1110 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730107081742 |      10350 |       1111 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730107172046 |      10351 |       1112 |       0.83
| nfvha-comp-07.oot.lab.eng.bo| 1730107552029 |      10352 |       1113 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730107642087 |      10353 |       1114 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730108292198 |      10354 |       1115 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730108562333 |      10355 |       1116 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730108772546 |      10356 |       1117 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730108962582 |      10357 |       1118 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730109302825 |      10358 |       1119 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730109462841 |      10359 |       1120 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730110052888 |      10360 |       1121 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730110871053 |      10361 |       1122 |     138.69
| nfvha-comp-07.oot.lab.eng.bo| 1730111653138 |      10362 |       1123 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730112023279 |      10363 |       1124 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730112343555 |      10364 |       1125 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730113343594 |      10365 |       1126 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730113363768 |      10366 |       1127 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730113954121 |      10367 |       1128 |       1.08
| nfvha-comp-07.oot.lab.eng.bo| 1730114423957 |      10368 |       1129 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730114614372 |      10369 |       1130 |       1.09
| nfvha-comp-07.oot.lab.eng.bo| 1730114784182 |      10370 |       1131 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730115464160 |      10371 |       1132 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730115834343 |      10372 |       1133 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730115944507 |      10373 |       1134 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730116024519 |      10374 |       1135 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730116064559 |      10375 |       1136 |       0.52
| nfvha-comp-07.oot.lab.eng.bo| 1730116804829 |      10376 |       1137 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730117545104 |      10377 |       1138 |       0.85
| nfvha-comp-07.oot.lab.eng.bo| 1730117664981 |      10378 |       1139 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730118365306 |      10379 |       1140 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730118435221 |      10380 |       1141 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730118505359 |      10381 |       1142 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730118986968 |      10382 |       1143 |       2.09
| nfvha-comp-07.oot.lab.eng.bo| 1730119805658 |      10383 |       1144 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730120475728 |      10384 |       1145 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730121225895 |      10385 |       1146 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730122026150 |      10386 |       1147 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730122586064 |      10387 |       1148 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730123226302 |      10388 |       1149 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730123806206 |      10389 |       1150 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730124086424 |      10390 |       1151 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730124156602 |      10391 |       1152 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730124186759 |      10392 |       1153 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730124206709 |      10393 |       1154 |       0.52
| nfvha-comp-07.oot.lab.eng.bo| 1730125167188 |      10394 |       1155 |       0.85
| nfvha-comp-07.oot.lab.eng.bo| 1730126097200 |      10395 |       1156 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730126207367 |      10396 |       1157 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730126657333 |      10397 |       1158 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730127657602 |      10398 |       1159 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730127877712 |      10399 |       1160 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730128497739 |      10400 |       1161 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730129347869 |      10401 |       1162 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730130088079 |      10402 |       1163 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730130728288 |      10403 |       1164 |       0.83
| nfvha-comp-07.oot.lab.eng.bo| 1730131148298 |      10404 |       1165 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730131938564 |      10405 |       1166 |       0.89
| nfvha-comp-07.oot.lab.eng.bo| 1730132458576 |      10406 |       1167 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730132518776 |      10407 |       1168 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730133228798 |      10408 |       1169 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730133268986 |      10409 |       1170 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730133759089 |      10410 |       1171 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730133789049 |      10411 |       1172 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730134459210 |      10412 |       1173 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730135349323 |      10413 |       1174 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730135789454 |      10414 |       1175 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730135819457 |      10415 |       1176 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730136589550 |      10416 |       1177 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730137129679 |      10417 |       1178 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730137759788 |      10418 |       1179 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730138350044 |      10419 |       1180 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730139080042 |      10420 |       1181 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730139530281 |      10421 |       1182 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730139800521 |      10422 |       1183 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730139940577 |      10423 |       1184 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730140870536 |      10424 |       1185 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730141840613 |      10425 |       1186 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730142690633 |      10426 |       1187 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730143411098 |      10427 |       1188 |       0.93
| nfvha-comp-07.oot.lab.eng.bo| 1730143581017 |      10428 |       1189 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730144460877 |      10429 |       1190 |       0.53
| nfvha-comp-07.oot.lab.eng.bo| 1730144860960 |      10430 |       1191 |       0.52
| nfvha-comp-07.oot.lab.eng.bo| 1730145231203 |      10431 |       1192 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730146011563 |      10432 |       1193 |       0.83
| nfvha-comp-07.oot.lab.eng.bo| 1730146391553 |      10433 |       1194 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730146811786 |      10434 |       1195 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730146961606 |      10435 |       1196 |       0.52
| nfvha-comp-07.oot.lab.eng.bo| 1730146992138 |      10436 |       1197 |       0.91
| nfvha-comp-07.oot.lab.eng.bo| 1730147732146 |      10437 |       1198 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730148182244 |      10438 |       1199 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730148432166 |      10439 |       1200 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730149192298 |      10440 |       1201 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730149682513 |      10441 |       1202 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730150602638 |      10442 |       1203 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730151082707 |      10443 |       1204 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730151582853 |      10444 |       1205 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730151973876 |      10445 |       1206 |       1.55
| nfvha-comp-07.oot.lab.eng.bo| 1730152233084 |      10446 |       1207 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730152343239 |      10447 |       1208 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730153343401 |      10448 |       1209 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730153483483 |      10449 |       1210 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730154283895 |      10450 |       1211 |       0.90
| nfvha-comp-07.oot.lab.eng.bo| 1730154863895 |      10451 |       1212 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730155314136 |      10452 |       1213 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730155894036 |      10453 |       1214 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730155984456 |      10454 |       1215 |       0.97
| nfvha-comp-07.oot.lab.eng.bo| 1730156604207 |      10455 |       1216 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730156904498 |      10456 |       1217 |       0.79
| nfvha-comp-07.oot.lab.eng.bo| 1730157724787 |      10457 |       1218 |       0.98
| nfvha-comp-07.oot.lab.eng.bo| 1730158684627 |      10458 |       1219 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730159154726 |      10459 |       1220 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730159404964 |      10460 |       1221 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730159854809 |      10461 |       1222 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730160305058 |      10462 |       1223 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730161155193 |      10463 |       1224 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730161715486 |      10464 |       1225 |       0.88
| nfvha-comp-07.oot.lab.eng.bo| 1730162285359 |      10465 |       1226 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730163085368 |      10466 |       1227 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730163605671 |      10467 |       1228 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730164475693 |      10468 |       1229 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730164775801 |      10469 |       1230 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730165555893 |      10470 |       1231 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730166125965 |      10471 |       1232 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730166926046 |      10472 |       1233 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730167106242 |      10473 |       1234 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730167496412 |      10474 |       1235 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730167956388 |      10475 |       1236 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730168666496 |      10476 |       1237 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730169666473 |      10477 |       1238 |       0.52
| nfvha-comp-07.oot.lab.eng.bo| 1730169717228 |      10478 |       1239 |       1.13
| nfvha-comp-07.oot.lab.eng.bo| 1730169816822 |      10479 |       1240 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730170636981 |      10480 |       1241 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730170767156 |      10481 |       1242 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730171277277 |      10482 |       1243 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730171847432 |      10483 |       1244 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730172287537 |      10484 |       1245 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730172957764 |      10485 |       1246 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730173087828 |      10486 |       1247 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730174067954 |      10487 |       1248 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730175028293 |      10488 |       1249 |       0.92
| nfvha-comp-07.oot.lab.eng.bo| 1730175068138 |      10489 |       1250 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730175568405 |      10490 |       1251 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730175911340 |      10491 |       1252 |       3.61
| nfvha-comp-07.oot.lab.eng.bo| 1730176648495 |      10492 |       1253 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730177358603 |      10493 |       1254 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730177868851 |      10494 |       1255 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730178608890 |      10495 |       1256 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730178779038 |      10496 |       1257 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730179419283 |      10497 |       1258 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730179629386 |      10498 |       1259 |       0.85
| nfvha-comp-07.oot.lab.eng.bo| 1730179669339 |      10499 |       1260 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730180439466 |      10500 |       1261 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730180989828 |      10501 |       1262 |       0.96
| nfvha-comp-07.oot.lab.eng.bo| 1730181619829 |      10502 |       1263 |       0.84
| nfvha-comp-07.oot.lab.eng.bo| 1730182149823 |      10503 |       1264 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730182530033 |      10504 |       1265 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730183160340 |      10505 |       1266 |       0.92
| nfvha-comp-07.oot.lab.eng.bo| 1730183550353 |      10506 |       1267 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730184330468 |      10507 |       1268 |       0.83
| nfvha-comp-07.oot.lab.eng.bo| 1730184970320 |      10508 |       1269 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730185880619 |      10509 |       1270 |       0.85
| nfvha-comp-07.oot.lab.eng.bo| 1730186520687 |      10510 |       1271 |       0.82
| nfvha-comp-07.oot.lab.eng.bo| 1730187330719 |      10511 |       1272 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730188190755 |      10512 |       1273 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730189010726 |      10513 |       1274 |       0.54
| nfvha-comp-07.oot.lab.eng.bo| 1730189721346 |      10514 |       1275 |       1.06
| nfvha-comp-07.oot.lab.eng.bo| 1730189771119 |      10515 |       1276 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730190021319 |      10516 |       1277 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730190091375 |      10517 |       1278 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730190561505 |      10518 |       1279 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730191071675 |      10519 |       1280 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730191571822 |      10520 |       1281 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730191991856 |      10521 |       1282 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730192792430 |      10522 |       1283 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730193152117 |      10523 |       1284 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730193182102 |      10524 |       1285 |       0.56
| nfvha-comp-07.oot.lab.eng.bo| 1730194092286 |      10525 |       1286 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730194342395 |      10526 |       1287 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730195152439 |      10527 |       1288 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730195372640 |      10528 |       1289 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730195532696 |      10529 |       1290 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730196362889 |      10530 |       1291 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730197102968 |      10531 |       1292 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730197242981 |      10532 |       1293 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730197893177 |      10533 |       1294 |       0.64
| nfvha-comp-07.oot.lab.eng.bo| 1730197993301 |      10534 |       1295 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730198133454 |      10535 |       1296 |       0.63
| nfvha-comp-07.oot.lab.eng.bo| 1730199113616 |      10536 |       1297 |       0.74
| nfvha-comp-07.oot.lab.eng.bo| 1730199943782 |      10537 |       1298 |       0.84
| nfvha-comp-07.oot.lab.eng.bo| 1730200043675 |      10538 |       1299 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730200243778 |      10539 |       1300 |       0.60
| nfvha-comp-07.oot.lab.eng.bo| 1730201043975 |      10540 |       1301 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730201184063 |      10541 |       1302 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730202063973 |      10542 |       1303 |       0.50
| nfvha-comp-07.oot.lab.eng.bo| 1730202214220 |      10543 |       1304 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730202494269 |      10544 |       1305 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730202854502 |      10545 |       1306 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730203054637 |      10546 |       1307 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730203924724 |      10547 |       1308 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730204515027 |      10548 |       1309 |       0.83
| nfvha-comp-07.oot.lab.eng.bo| 1730204804897 |      10549 |       1310 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730205165288 |      10550 |       1311 |       0.86
| nfvha-comp-07.oot.lab.eng.bo| 1730205795235 |      10551 |       1312 |       0.71
| nfvha-comp-07.oot.lab.eng.bo| 1730206125250 |      10552 |       1313 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730206235432 |      10553 |       1314 |       0.61
| nfvha-comp-07.oot.lab.eng.bo| 1730207215613 |      10554 |       1315 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730208115654 |      10555 |       1316 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730208235837 |      10556 |       1317 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730208405942 |      10557 |       1318 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730208436064 |      10558 |       1319 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730208866143 |      10559 |       1320 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730209176303 |      10560 |       1321 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730209276540 |      10561 |       1322 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730209486591 |      10562 |       1323 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730209676605 |      10563 |       1324 |       0.57
| nfvha-comp-07.oot.lab.eng.bo| 1730209856877 |      10564 |       1325 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730210337102 |      10565 |       1326 |       0.84
| nfvha-comp-07.oot.lab.eng.bo| 1730210937055 |      10566 |       1327 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730211797073 |      10567 |       1328 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730212697346 |      10568 |       1329 |       0.86
| nfvha-comp-07.oot.lab.eng.bo| 1730212747227 |      10569 |       1330 |       0.59
| nfvha-comp-07.oot.lab.eng.bo| 1730213741782 |      10570 |       1331 |      15.05
| nfvha-comp-07.oot.lab.eng.bo| 1730214087536 |      10571 |       1332 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730214767565 |      10572 |       1333 |       0.59
| nfvha-comp-07.oot.lab.eng.bo| 1730215187845 |      10573 |       1334 |       0.70
| nfvha-comp-07.oot.lab.eng.bo| 1730215728518 |      10574 |       1335 |       1.26
| nfvha-comp-07.oot.lab.eng.bo| 1730216078051 |      10575 |       1336 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730217048313 |      10576 |       1337 |       0.87
| nfvha-comp-07.oot.lab.eng.bo| 1730217748222 |      10577 |       1338 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730217858204 |      10578 |       1339 |       0.53
| nfvha-comp-07.oot.lab.eng.bo| 1730218528725 |      10579 |       1340 |       0.95
| nfvha-comp-07.oot.lab.eng.bo| 1730218588527 |      10580 |       1341 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730219388677 |      10581 |       1342 |       0.68
| nfvha-comp-07.oot.lab.eng.bo| 1730219989205 |      10582 |       1343 |       1.05
| nfvha-comp-07.oot.lab.eng.bo| 1730220918976 |      10583 |       1344 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730221248933 |      10584 |       1345 |       0.58
| nfvha-comp-07.oot.lab.eng.bo| 1730221679263 |      10585 |       1346 |       0.81
| nfvha-comp-07.oot.lab.eng.bo| 1730221959741 |      10586 |       1347 |       1.15
| nfvha-comp-07.oot.lab.eng.bo| 1730222704115 |      10587 |       1348 |       5.45
| nfvha-comp-07.oot.lab.eng.bo| 1730222710272 |      10588 |       1349 |       1.46
| nfvha-comp-07.oot.lab.eng.bo| 1730223710452 |      10589 |       1350 |       1.48
| nfvha-comp-07.oot.lab.eng.bo| 1730224409850 |      10590 |       1351 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730225139881 |      10591 |       1352 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730225269995 |      10592 |       1353 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730226160103 |      10593 |       1354 |       0.62
| nfvha-comp-07.oot.lab.eng.bo| 1730226520350 |      10594 |       1355 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730227380369 |      10595 |       1356 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730227440470 |      10596 |       1357 |       0.65
| nfvha-comp-07.oot.lab.eng.bo| 1730227860694 |      10597 |       1358 |       0.76
| nfvha-comp-07.oot.lab.eng.bo| 1730227891042 |      10598 |       1359 |       0.97
| nfvha-comp-07.oot.lab.eng.bo| 1730228750906 |      10599 |       1360 |       0.78
| nfvha-comp-07.oot.lab.eng.bo| 1730229430910 |      10600 |       1361 |       0.67
| nfvha-comp-07.oot.lab.eng.bo| 1730229440927 |      10601 |       1362 |       0.55
| nfvha-comp-07.oot.lab.eng.bo| 1730230211166 |      10602 |       1363 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730230461366 |      10603 |       1364 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730230711776 |      10604 |       1365 |       1.02
| nfvha-comp-07.oot.lab.eng.bo| 1730231371517 |      10605 |       1366 |       0.66
| nfvha-comp-07.oot.lab.eng.bo| 1730231651681 |      10606 |       1367 |       0.72
| nfvha-comp-07.oot.lab.eng.bo| 1730232311786 |      10607 |       1368 |       0.73
| nfvha-comp-07.oot.lab.eng.bo| 1730233171894 |      10608 |       1369 |       0.69
| nfvha-comp-07.oot.lab.eng.bo| 1730233522055 |      10609 |       1370 |       0.75
| nfvha-comp-07.oot.lab.eng.bo| 1730233612206 |      10610 |       1371 |       0.77
| nfvha-comp-07.oot.lab.eng.bo| 1730234232362 |      10611 |       1372 |       0.80
| nfvha-comp-07.oot.lab.eng.bo| 1730234452661 |      10612 |       1373 |       0.96
| nfvha-comp-07.oot.lab.eng.bo| 1730234952927 |      10613 |       1374 |       1.13
| nfvha-comp-07.oot.lab.eng.bo| 1730235022910 |      10614 |       1375 |       0.96
