|       Host |       Time |     Offset |        Seq |    latency 
-191
| nfvha-ctrl-03.oot.lab.eng.bo| 1126582380385 |      24882 |       4164 |       0.55
| nfvha-comp-02.oot.lab.eng.bo| 1126582381754 |      24883 |       4132 |       0.64
| nfvha-comp-01.oot.lab.eng.bo| 1126582389360 |      24884 |       4178 |       0.73
| nfvha-comp-03.oot.lab.eng.bo| 1126582412819 |      24885 |       4139 |       0.64
| nfvha-comp-06.oot.lab.eng.bo| 1126582536471 |      24886 |       4106 |       0.76
| nfvha-comp-02.oot.lab.eng.bo| 1126582602103 |      24887 |       4133 |       0.83
| nfvha-comp-06.oot.lab.eng.bo| 1126582626572 |      24888 |       4107 |       0.71
| nfvha-comp-03.oot.lab.eng.bo| 1126582633083 |      24889 |       4140 |       0.78
| nfvha-comp-03.oot.lab.eng.bo| 1126582683139 |      24890 |       4141 |       0.69
| nfvha-comp-05.oot.lab.eng.bo| 1126582847664 |      24891 |       4141 |       0.71
| nfvha-ctrl-03.oot.lab.eng.bo| 1126582850492 |      24892 |       4165 |       0.48
| nfvha-ctrl-03.oot.lab.eng.bo| 1126583010560 |      24893 |       4166 |       0.43
| nfvha-comp-03.oot.lab.eng.bo| 1126583153382 |      24894 |       4142 |       0.80
| nfvha-comp-01.oot.lab.eng.bo| 1126583269464 |      24895 |       4179 |       0.74
| nfvha-comp-06.oot.lab.eng.bo| 1126583396897 |      24896 |       4108 |       0.91
| nfvha-comp-01.oot.lab.eng.bo| 1126583569543 |      24897 |       4180 |       0.68
| nfvha-comp-02.oot.lab.eng.bo| 1126583592337 |      24898 |       4134 |       0.86
| nfvha-comp-01.oot.lab.eng.bo| 1126583709622 |      24899 |       4181 |       0.63
| nfvha-comp-06.oot.lab.eng.bo| 1126583737091 |      24900 |       4109 |       0.97
| nfvha-comp-05.oot.lab.eng.bo| 1126583797791 |      24901 |       4142 |       0.70
| nfvha-ctrl-03.oot.lab.eng.bo| 1126583810679 |      24902 |       4167 |       0.37
| nfvha-comp-01.oot.lab.eng.bo| 1126584099820 |      24903 |       4182 |       0.73
| nfvha-comp-03.oot.lab.eng.bo| 1126584143516 |      24904 |       4143 |       0.81
| nfvha-comp-03.oot.lab.eng.bo| 1126584263523 |      24905 |       4144 |       0.67
| nfvha-comp-02.oot.lab.eng.bo| 1126584372401 |      24906 |       4135 |       0.75
| nfvha-comp-06.oot.lab.eng.bo| 1126584657087 |      24907 |       4110 |       0.83
| nfvha-ctrl-03.oot.lab.eng.bo| 1126584781017 |      24908 |       4168 |       0.52
| nfvha-comp-05.oot.lab.eng.bo| 1126584787887 |      24909 |       4143 |       0.69
| nfvha-comp-05.oot.lab.eng.bo| 1126585008028 |      24910 |       4144 |       0.69
| nfvha-comp-01.oot.lab.eng.bo| 1126585089874 |      24911 |       4183 |       0.67
| nfvha-comp-02.oot.lab.eng.bo| 1126585152729 |      24912 |       4136 |       0.86
| nfvha-comp-03.oot.lab.eng.bo| 1126585263768 |      24913 |       4145 |       0.77
| nfvha-comp-06.oot.lab.eng.bo| 1126585397166 |      24914 |       4111 |       0.76
| nfvha-comp-06.oot.lab.eng.bo| 1126585567428 |      24915 |       4112 |       0.89
| nfvha-comp-05.oot.lab.eng.bo| 1126585678181 |      24916 |       4145 |       0.72
| nfvha-comp-03.oot.lab.eng.bo| 1126585723836 |      24917 |       4146 |       0.70
| nfvha-ctrl-03.oot.lab.eng.bo| 1126585781253 |      24918 |       4169 |       0.55
| nfvha-comp-01.oot.lab.eng.bo| 1126585899957 |      24919 |       4184 |       0.65
| nfvha-comp-05.oot.lab.eng.bo| 1126585908179 |      24920 |       4146 |       0.59
| nfvha-comp-02.oot.lab.eng.bo| 1126585922897 |      24921 |       4137 |       0.86
| nfvha-ctrl-03.oot.lab.eng.bo| 1126586101275 |      24922 |       4170 |       0.43
| nfvha-comp-06.oot.lab.eng.bo| 1126586117363 |      24923 |       4113 |       0.69
| nfvha-comp-03.oot.lab.eng.bo| 1126586123924 |      24924 |       4147 |       0.66
| nfvha-comp-05.oot.lab.eng.bo| 1126586128406 |      24925 |       4147 |       0.67
| nfvha-ctrl-03.oot.lab.eng.bo| 1126586391580 |      24926 |       4171 |       0.59
| nfvha-comp-02.oot.lab.eng.bo| 1126586443075 |      24927 |       4138 |       0.84
| nfvha-comp-01.oot.lab.eng.bo| 1126586730169 |      24928 |       4185 |       0.74
| nfvha-comp-06.oot.lab.eng.bo| 1126586737648 |      24929 |       4114 |       0.83
| nfvha-comp-06.oot.lab.eng.bo| 1126586757776 |      24930 |       4115 |       0.83
| nfvha-comp-02.oot.lab.eng.bo| 1126586803086 |      24931 |       4139 |       0.71
| nfvha-comp-03.oot.lab.eng.bo| 1126586934196 |      24932 |       4148 |       0.77
| nfvha-comp-05.oot.lab.eng.bo| 1126587068404 |      24933 |       4148 |       0.59
| nfvha-comp-02.oot.lab.eng.bo| 1126587093237 |      24934 |       4140 |       0.73
| nfvha-comp-01.oot.lab.eng.bo| 1126587150258 |      24935 |       4186 |       0.72
| nfvha-ctrl-03.oot.lab.eng.bo| 1126587201725 |      24936 |       4172 |       0.55
| nfvha-comp-02.oot.lab.eng.bo| 1126587263394 |      24937 |       4141 |       0.77
| nfvha-ctrl-03.oot.lab.eng.bo| 1126587281877 |      24938 |       4173 |       0.56
| nfvha-comp-01.oot.lab.eng.bo| 1126587370382 |      24939 |       4187 |       0.70
| nfvha-comp-05.oot.lab.eng.bo| 1126587378543 |      24940 |       4149 |       0.58
| nfvha-comp-03.oot.lab.eng.bo| 1126587394232 |      24941 |       4149 |       0.68
| nfvha-comp-06.oot.lab.eng.bo| 1126587457747 |      24942 |       4116 |       0.67
| nfvha-comp-05.oot.lab.eng.bo| 1126587478781 |      24943 |       4150 |       0.72
| nfvha-ctrl-03.oot.lab.eng.bo| 1126587562033 |      24944 |       4174 |       0.54
| nfvha-comp-02.oot.lab.eng.bo| 1126587623710 |      24945 |       4142 |       0.90
| nfvha-comp-01.oot.lab.eng.bo| 1126587650608 |      24946 |       4188 |       0.81
| nfvha-comp-06.oot.lab.eng.bo| 1126587898098 |      24947 |       4117 |       0.86
| nfvha-comp-02.oot.lab.eng.bo| 1126587903707 |      24948 |       4143 |       0.73
| nfvha-comp-05.oot.lab.eng.bo| 1126588078850 |      24949 |       4151 |       0.69
| nfvha-ctrl-03.oot.lab.eng.bo| 1126588252096 |      24950 |       4175 |       0.45
| nfvha-comp-03.oot.lab.eng.bo| 1126588374434 |      24951 |       4150 |       0.75
| nfvha-comp-05.oot.lab.eng.bo| 1126588429052 |      24952 |       4152 |       0.71
| nfvha-comp-06.oot.lab.eng.bo| 1126588448181 |      24953 |       4118 |       0.81
| nfvha-comp-01.oot.lab.eng.bo| 1126588450662 |      24954 |       4189 |       0.74
| nfvha-comp-02.oot.lab.eng.bo| 1126588643907 |      24955 |       4144 |       0.73
| nfvha-comp-03.oot.lab.eng.bo| 1126588844492 |      24956 |       4151 |       0.68
| nfvha-comp-06.oot.lab.eng.bo| 1126589078223 |      24957 |       4119 |       0.70
| nfvha-ctrl-03.oot.lab.eng.bo| 1126589132547 |      24958 |       4176 |       0.64
| nfvha-comp-06.oot.lab.eng.bo| 1126589198449 |      24959 |       4120 |       0.80
| nfvha-comp-05.oot.lab.eng.bo| 1126589209111 |      24960 |       4153 |       0.67
| nfvha-comp-01.oot.lab.eng.bo| 1126589240663 |      24961 |       4190 |       0.65
| nfvha-comp-02.oot.lab.eng.bo| 1126589334174 |      24962 |       4145 |       0.85
| nfvha-ctrl-03.oot.lab.eng.bo| 1126589382492 |      24963 |       4177 |       0.40
| nfvha-comp-05.oot.lab.eng.bo| 1126589619291 |      24964 |       4154 |       0.70
| nfvha-comp-02.oot.lab.eng.bo| 1126589644280 |      24965 |       4146 |       0.80
| nfvha-ctrl-03.oot.lab.eng.bo| 1126589672774 |      24966 |       4178 |       0.54
| nfvha-comp-03.oot.lab.eng.bo| 1126589834776 |      24967 |       4152 |       0.78
| nfvha-ctrl-03.oot.lab.eng.bo| 1126589872905 |      24968 |       4179 |       0.54
| nfvha-comp-06.oot.lab.eng.bo| 1126590048453 |      24969 |       4121 |       0.69
| nfvha-comp-01.oot.lab.eng.bo| 1126590080728 |      24970 |       4191 |       0.60
| nfvha-comp-03.oot.lab.eng.bo| 1126590204925 |      24971 |       4153 |       0.82
| nfvha-comp-06.oot.lab.eng.bo| 1126590248730 |      24972 |       4122 |       0.82
| nfvha-comp-05.oot.lab.eng.bo| 1126590259388 |      24973 |       4155 |       0.69
| nfvha-comp-02.oot.lab.eng.bo| 1126590414446 |      24974 |       4147 |       0.79
| nfvha-ctrl-03.oot.lab.eng.bo| 1126590472899 |      24975 |       4180 |       0.38
| nfvha-ctrl-03.oot.lab.eng.bo| 1126590483168 |      24976 |       4181 |       0.55
| nfvha-comp-06.oot.lab.eng.bo| 1126590568834 |      24977 |       4123 |       0.78
| nfvha-comp-01.oot.lab.eng.bo| 1126590580962 |      24978 |       4192 |       0.74
| nfvha-comp-03.oot.lab.eng.bo| 1126590605063 |      24979 |       4154 |       0.82
| nfvha-comp-05.oot.lab.eng.bo| 1126590749676 |      24980 |       4156 |       0.82
| nfvha-comp-01.oot.lab.eng.bo| 1126590861176 |      24981 |       4193 |       0.83
| nfvha-comp-02.oot.lab.eng.bo| 1126590884821 |      24982 |       4148 |       0.94
| nfvha-ctrl-03.oot.lab.eng.bo| 1126590983321 |      24983 |       4182 |       0.56
| nfvha-comp-01.oot.lab.eng.bo| 1126591081207 |      24984 |       4194 |       0.72
| nfvha-comp-06.oot.lab.eng.bo| 1126591089043 |      24985 |       4124 |       0.87
| nfvha-comp-02.oot.lab.eng.bo| 1126591314881 |      24986 |       4149 |       0.85
| nfvha-comp-03.oot.lab.eng.bo| 1126591355155 |      24987 |       4155 |       0.80
| nfvha-comp-01.oot.lab.eng.bo| 1126591361338 |      24988 |       4195 |       0.71
| nfvha-comp-02.oot.lab.eng.bo| 1126591415097 |      24989 |       4150 |       0.90
| nfvha-comp-06.oot.lab.eng.bo| 1126591519152 |      24990 |       4125 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bo| 1126591633410 |      24991 |       4183 |       0.47
| nfvha-comp-05.oot.lab.eng.bo| 1126591699583 |      24992 |       4157 |       0.62
| nfvha-comp-05.oot.lab.eng.bo| 1126591829887 |      24993 |       4158 |       0.79
| nfvha-comp-06.oot.lab.eng.bo| 1126591909363 |      24994 |       4126 |       0.90
| nfvha-ctrl-03.oot.lab.eng.bo| 1126591933486 |      24995 |       4184 |       0.41
| nfvha-comp-03.oot.lab.eng.bo| 1126592015020 |      24996 |       4156 |       0.54
| nfvha-ctrl-03.oot.lab.eng.bo| 1126592093794 |      24997 |       4185 |       0.58
| nfvha-comp-03.oot.lab.eng.bo| 1126592165223 |      24998 |       4157 |       0.64
| nfvha-comp-06.oot.lab.eng.bo| 1126592169239 |      24999 |       4127 |       0.65
| nfvha-comp-01.oot.lab.eng.bo| 1126592171390 |      25000 |       4196 |       0.65
| nfvha-ctrl-03.oot.lab.eng.bo| 1126592183756 |      25001 |       4186 |       0.41
| nfvha-comp-02.oot.lab.eng.bo| 1126592375293 |      25002 |       4151 |       0.89
| nfvha-comp-05.oot.lab.eng.bo| 1126592479933 |      25003 |       4159 |       0.70
| nfvha-comp-06.oot.lab.eng.bo| 1126592539648 |      25004 |       4128 |       0.88
| nfvha-comp-05.oot.lab.eng.bo| 1126592610037 |      25005 |       4160 |       0.67
| nfvha-comp-02.oot.lab.eng.bo| 1126592795480 |      25006 |       4152 |       0.93
| nfvha-comp-01.oot.lab.eng.bo| 1126592881608 |      25007 |       4197 |       0.75
| nfvha-comp-06.oot.lab.eng.bo| 1126592899761 |      25008 |       4129 |       0.87
| nfvha-comp-03.oot.lab.eng.bo| 1126592915458 |      25009 |       4158 |       0.71
| nfvha-comp-06.oot.lab.eng.bo| 1126593089865 |      25010 |       4130 |       0.86
| nfvha-comp-01.oot.lab.eng.bo| 1126593171668 |      25011 |       4198 |       0.70
| nfvha-ctrl-03.oot.lab.eng.bo| 1126593173963 |      25012 |       4187 |       0.43
| nfvha-comp-01.oot.lab.eng.bo| 1126593431875 |      25013 |       4199 |       0.79
| nfvha-comp-03.oot.lab.eng.bo| 1126593515560 |      25014 |       4159 |       0.68
| nfvha-comp-05.oot.lab.eng.bo| 1126593550250 |      25015 |       4161 |       0.65
| nfvha-comp-06.oot.lab.eng.bo| 1126593609999 |      25016 |       4131 |       0.83
| nfvha-comp-02.oot.lab.eng.bo| 1126593675677 |      25017 |       4153 |       0.92
| nfvha-ctrl-03.oot.lab.eng.bo| 1126593804129 |      25018 |       4188 |       0.45
| nfvha-comp-03.oot.lab.eng.bo| 1126594115841 |      25019 |       4160 |       0.81
| nfvha-comp-01.oot.lab.eng.bo| 1126594181857 |      25020 |       4200 |       0.65
| nfvha-comp-02.oot.lab.eng.bo| 1126594295771 |      25021 |       4154 |       0.85
| nfvha-ctrl-03.oot.lab.eng.bo| 1126594364330 |      25022 |       4189 |       0.45
| nfvha-comp-05.oot.lab.eng.bo| 1126594470355 |      25023 |       4162 |       0.65
| nfvha-comp-03.oot.lab.eng.bo| 1126594515878 |      25024 |       4161 |       0.71
| nfvha-comp-06.oot.lab.eng.bo| 1126594600091 |      25025 |       4132 |       0.79
| nfvha-comp-03.oot.lab.eng.bo| 1126594656064 |      25026 |       4162 |       0.75
| nfvha-comp-05.oot.lab.eng.bo| 1126594840586 |      25027 |       4163 |       0.76
| nfvha-comp-02.oot.lab.eng.bo| 1126594885986 |      25028 |       4155 |       0.88
| nfvha-comp-05.oot.lab.eng.bo| 1126594970641 |      25029 |       4164 |       0.69
| nfvha-comp-05.oot.lab.eng.bo| 1126595020848 |      25030 |       4165 |       0.77
| nfvha-comp-06.oot.lab.eng.bo| 1126595040283 |      25031 |       4133 |       0.84
| nfvha-comp-01.oot.lab.eng.bo| 1126595091952 |      25032 |       4201 |       0.66
| nfvha-ctrl-03.oot.lab.eng.bo| 1126595124381 |      25033 |       4190 |       0.36
| nfvha-ctrl-03.oot.lab.eng.bo| 1126595154464 |      25034 |       4191 |       0.31
| nfvha-comp-05.oot.lab.eng.bo| 1126595510834 |      25035 |       4166 |       0.63
| nfvha-comp-05.oot.lab.eng.bo| 1126595570968 |      25036 |       4167 |       0.63
| nfvha-comp-06.oot.lab.eng.bo| 1126595640365 |      25037 |       4134 |       0.77
| nfvha-comp-03.oot.lab.eng.bo| 1126595646100 |      25038 |       4163 |       0.67
| nfvha-ctrl-03.oot.lab.eng.bo| 1126595764750 |      25039 |       4192 |       0.42
| nfvha-comp-02.oot.lab.eng.bo| 1126595806025 |      25040 |       4156 |       0.74
| nfvha-comp-01.oot.lab.eng.bo| 1126595902267 |      25041 |       4202 |       0.83
| nfvha-comp-01.oot.lab.eng.bo| 1126595982384 |      25042 |       4203 |       0.83
| nfvha-ctrl-03.oot.lab.eng.bo| 1126596184952 |      25043 |       4193 |       0.48
| nfvha-comp-01.oot.lab.eng.bo| 1126596322342 |      25044 |       4204 |       0.66
| nfvha-comp-03.oot.lab.eng.bo| 1126596356279 |      25045 |       4164 |       0.73
| nfvha-comp-06.oot.lab.eng.bo| 1126596390506 |      25046 |       4135 |       0.76
| nfvha-comp-02.oot.lab.eng.bo| 1126596416195 |      25047 |       4157 |       0.70
| nfvha-comp-06.oot.lab.eng.bo| 1126596520672 |      25048 |       4136 |       0.79
| nfvha-comp-05.oot.lab.eng.bo| 1126596541199 |      25049 |       4168 |       0.75
| nfvha-comp-01.oot.lab.eng.bo| 1126596652621 |      25050 |       4205 |       0.82
| nfvha-comp-02.oot.lab.eng.bo| 1126596716481 |      25051 |       4158 |       0.84
| nfvha-comp-03.oot.lab.eng.bo| 1126597016475 |      25052 |       4165 |       0.79
| nfvha-ctrl-03.oot.lab.eng.bo| 1126597035099 |      25053 |       4194 |       0.44
| nfvha-comp-02.oot.lab.eng.bo| 1126597196459 |      25054 |       4159 |       0.68
| nfvha-comp-02.oot.lab.eng.bo| 1126597216686 |      25055 |       4160 |       0.78
| nfvha-comp-01.oot.lab.eng.bo| 1126597292781 |      25056 |       4206 |       0.85
| nfvha-comp-05.oot.lab.eng.bo| 1126597331289 |      25057 |       4169 |       0.70
| nfvha-comp-06.oot.lab.eng.bo| 1126597390755 |      25058 |       4137 |       0.72
| nfvha-comp-01.oot.lab.eng.bo| 1126597662936 |      25059 |       4207 |       0.81
| nfvha-comp-03.oot.lab.eng.bo| 1126597686569 |      25060 |       4166 |       0.75
| nfvha-comp-05.oot.lab.eng.bo| 1126597721538 |      25061 |       4170 |       0.80
| nfvha-ctrl-03.oot.lab.eng.bo| 1126597795341 |      25062 |       4195 |       0.48
| nfvha-comp-02.oot.lab.eng.bo| 1126598207037 |      25063 |       4161 |       0.91
| nfvha-comp-01.oot.lab.eng.bo| 1126598212894 |      25064 |       4208 |       0.64
| nfvha-comp-06.oot.lab.eng.bo| 1126598230807 |      25065 |       4138 |       0.64
| nfvha-comp-05.oot.lab.eng.bo| 1126598261450 |      25066 |       4171 |       0.61
| nfvha-ctrl-03.oot.lab.eng.bo| 1126598365504 |      25067 |       4196 |       0.48
| nfvha-comp-01.oot.lab.eng.bo| 1126598503158 |      25068 |       4209 |       0.75
| nfvha-comp-06.oot.lab.eng.bo| 1126598521107 |      25069 |       4139 |       0.77
| nfvha-comp-03.oot.lab.eng.bo| 1126598666826 |      25070 |       4167 |       0.88
| nfvha-comp-03.oot.lab.eng.bo| 1126598706806 |      25071 |       4168 |       0.72
| nfvha-comp-05.oot.lab.eng.bo| 1126598711585 |      25072 |       4172 |       0.61
| nfvha-comp-02.oot.lab.eng.bo| 1126598897038 |      25073 |       4162 |       0.80
| nfvha-comp-03.oot.lab.eng.bo| 1126598947033 |      25074 |       4169 |       0.81
| nfvha-comp-03.oot.lab.eng.bo| 1126598977035 |      25075 |       4170 |       0.69
| nfvha-ctrl-03.oot.lab.eng.bo| 1126599175638 |      25076 |       4197 |       0.46
| nfvha-comp-02.oot.lab.eng.bo| 1126599257199 |      25077 |       4163 |       0.78
| nfvha-comp-06.oot.lab.eng.bo| 1126599281133 |      25078 |       4140 |       0.69
| nfvha-ctrl-03.oot.lab.eng.bo| 1126599285819 |      25079 |       4198 |       0.49
| nfvha-comp-05.oot.lab.eng.bo| 1126599331779 |      25080 |       4173 |       0.66
| nfvha-comp-01.oot.lab.eng.bo| 1126599353193 |      25081 |       4210 |       0.65
| nfvha-comp-02.oot.lab.eng.bo| 1126599367415 |      25082 |       4164 |       0.86
| nfvha-comp-03.oot.lab.eng.bo| 1126599487163 |      25083 |       4171 |       0.69
| nfvha-comp-03.oot.lab.eng.bo| 1126599717348 |      25084 |       4172 |       0.73
| nfvha-comp-05.oot.lab.eng.bo| 1126600081842 |      25085 |       4174 |       0.62
| nfvha-comp-06.oot.lab.eng.bo| 1126600091430 |      25086 |       4141 |       0.82
| nfvha-ctrl-03.oot.lab.eng.bo| 1126600176024 |      25087 |       4199 |       0.52
| nfvha-comp-02.oot.lab.eng.bo| 1126600197403 |      25088 |       4165 |       0.66
| nfvha-comp-03.oot.lab.eng.bo| 1126600207487 |      25089 |       4173 |       0.76
| nfvha-ctrl-03.oot.lab.eng.bo| 1126600276061 |      25090 |       4200 |       0.40
| nfvha-comp-01.oot.lab.eng.bo| 1126600283270 |      25091 |       4211 |       0.61
| nfvha-comp-02.oot.lab.eng.bo| 1126600317711 |      25092 |       4166 |       0.80
| nfvha-comp-06.oot.lab.eng.bo| 1126600401622 |      25093 |       4142 |       0.74
| nfvha-comp-05.oot.lab.eng.bo| 1126600472119 |      25094 |       4175 |       0.75
| nfvha-ctrl-03.oot.lab.eng.bo| 1126600546414 |      25095 |       4201 |       0.58
| nfvha-comp-01.oot.lab.eng.bo| 1126600553440 |      25096 |       4212 |       0.67
| nfvha-comp-03.oot.lab.eng.bo| 1126600717713 |      25097 |       4174 |       0.85
| nfvha-comp-03.oot.lab.eng.bo| 1126600747721 |      25098 |       4175 |       0.74
| nfvha-comp-05.oot.lab.eng.bo| 1126600752366 |      25099 |       4176 |       0.80
| nfvha-ctrl-03.oot.lab.eng.bo| 1126600856341 |      25100 |       4202 |       0.36
| nfvha-comp-02.oot.lab.eng.bo| 1126600937932 |      25101 |       4167 |       0.86
| nfvha-comp-05.oot.lab.eng.bo| 1126600942479 |      25102 |       4177 |       0.78
| nfvha-comp-03.oot.lab.eng.bo| 1126600987877 |      25103 |       4176 |       0.77
| nfvha-comp-02.oot.lab.eng.bo| 1126601117925 |      25104 |       4168 |       0.72
| nfvha-comp-06.oot.lab.eng.bo| 1126601201880 |      25105 |       4143 |       0.86
| nfvha-comp-01.oot.lab.eng.bo| 1126601203527 |      25106 |       4213 |       0.66
| nfvha-comp-05.oot.lab.eng.bo| 1126601282589 |      25107 |       4178 |       0.76
| nfvha-comp-01.oot.lab.eng.bo| 1126601313736 |      25108 |       4214 |       0.70
| nfvha-comp-01.oot.lab.eng.bo| 1126601353914 |      25109 |       4215 |       0.75
| nfvha-comp-06.oot.lab.eng.bo| 1126601442034 |      25110 |       4144 |       0.85
| nfvha-comp-02.oot.lab.eng.bo| 1126601518121 |      25111 |       4169 |       0.75
| nfvha-comp-01.oot.lab.eng.bo| 1126601574138 |      25112 |       4216 |       0.85
| nfvha-ctrl-03.oot.lab.eng.bo| 1126601576641 |      25113 |       4203 |       0.47
| nfvha-comp-06.oot.lab.eng.bo| 1126601652019 |      25114 |       4145 |       0.72
| nfvha-comp-03.oot.lab.eng.bo| 1126601658042 |      25115 |       4177 |       0.81
| nfvha-comp-06.oot.lab.eng.bo| 1126602082212 |      25116 |       4146 |       0.84
| nfvha-comp-03.oot.lab.eng.bo| 1126602148065 |      25117 |       4178 |       0.69
| nfvha-comp-05.oot.lab.eng.bo| 1126602262553 |      25118 |       4179 |       0.61
| nfvha-comp-02.oot.lab.eng.bo| 1126602308336 |      25119 |       4170 |       0.81
| nfvha-comp-01.oot.lab.eng.bo| 1126602314100 |      25120 |       4217 |       0.69
| nfvha-comp-03.oot.lab.eng.bo| 1126602358205 |      25121 |       4179 |       0.70
| nfvha-comp-03.oot.lab.eng.bo| 1126602488444 |      25122 |       4180 |       0.81
| nfvha-ctrl-03.oot.lab.eng.bo| 1126602526782 |      25123 |       4204 |       0.48
| nfvha-comp-05.oot.lab.eng.bo| 1126602582666 |      25124 |       4180 |       0.59
| nfvha-comp-05.oot.lab.eng.bo| 1126602682835 |      25125 |       4181 |       0.64
| nfvha-ctrl-03.oot.lab.eng.bo| 1126602716827 |      25126 |       4205 |       0.38
| nfvha-comp-06.oot.lab.eng.bo| 1126602792261 |      25127 |       4147 |       0.78
| nfvha-comp-03.oot.lab.eng.bo| 1126602968481 |      25128 |       4181 |       0.73
| nfvha-comp-01.oot.lab.eng.bo| 1126603144182 |      25129 |       4218 |       0.68
| nfvha-comp-02.oot.lab.eng.bo| 1126603198461 |      25130 |       4171 |       0.74
| nfvha-comp-06.oot.lab.eng.bo| 1126603202367 |      25131 |       4148 |       0.77
| nfvha-comp-02.oot.lab.eng.bo| 1126603228713 |      25132 |       4172 |       0.86
| nfvha-comp-05.oot.lab.eng.bo| 1126603292942 |      25133 |       4182 |       0.63
| nfvha-comp-01.oot.lab.eng.bo| 1126603504399 |      25134 |       4219 |       0.74
| nfvha-ctrl-03.oot.lab.eng.bo| 1126603687019 |      25135 |       4206 |       0.39
| nfvha-comp-02.oot.lab.eng.bo| 1126603758880 |      25136 |       4173 |       0.86
| nfvha-comp-06.oot.lab.eng.bo| 1126603832522 |      25137 |       4149 |       0.77
| nfvha-comp-06.oot.lab.eng.bo| 1126603862621 |      25138 |       4150 |       0.75
| nfvha-comp-03.oot.lab.eng.bo| 1126603898586 |      25139 |       4182 |       0.68
| nfvha-comp-01.oot.lab.eng.bo| 1126604074435 |      25140 |       4220 |       0.68
| nfvha-comp-05.oot.lab.eng.bo| 1126604103022 |      25141 |       4183 |       0.64
| nfvha-ctrl-03.oot.lab.eng.bo| 1126604267294 |      25142 |       4207 |       0.50
| nfvha-comp-02.oot.lab.eng.bo| 1126604338890 |      25143 |       4174 |       0.69
| nfvha-comp-05.oot.lab.eng.bo| 1126604503197 |      25144 |       4184 |       0.65
| nfvha-comp-02.oot.lab.eng.bo| 1126604669140 |      25145 |       4175 |       0.80
| nfvha-comp-01.oot.lab.eng.bo| 1126604754516 |      25146 |       4221 |       0.63
| nfvha-comp-06.oot.lab.eng.bo| 1126604782726 |      25147 |       4151 |       0.75
| nfvha-comp-03.oot.lab.eng.bo| 1126604788734 |      25148 |       4183 |       0.72
| nfvha-ctrl-03.oot.lab.eng.bo| 1126605007491 |      25149 |       4208 |       0.49
| nfvha-comp-06.oot.lab.eng.bo| 1126605182948 |      25150 |       4152 |       0.86
| nfvha-comp-05.oot.lab.eng.bo| 1126605233353 |      25151 |       4185 |       0.69
| nfvha-comp-02.oot.lab.eng.bo| 1126605309219 |      25152 |       4176 |       0.72
| nfvha-comp-03.oot.lab.eng.bo| 1126605358848 |      25153 |       4184 |       0.68
| nfvha-comp-05.oot.lab.eng.bo| 1126605683416 |      25154 |       4186 |       0.61
| nfvha-comp-02.oot.lab.eng.bo| 1126605709499 |      25155 |       4177 |       0.83
| nfvha-comp-05.oot.lab.eng.bo| 1126605733713 |      25156 |       4187 |       0.78
| nfvha-comp-01.oot.lab.eng.bo| 1126605744795 |      25157 |       4222 |       0.81
| nfvha-comp-02.oot.lab.eng.bo| 1126605819620 |      25158 |       4178 |       0.81
| nfvha-comp-02.oot.lab.eng.bo| 1126605909659 |      25159 |       4179 |       0.70
| nfvha-ctrl-03.oot.lab.eng.bo| 1126605917566 |      25160 |       4209 |       0.37
| nfvha-comp-06.oot.lab.eng.bo| 1126605942998 |      25161 |       4153 |       0.78
| nfvha-comp-03.oot.lab.eng.bo| 1126605948996 |      25162 |       4185 |       0.71
| nfvha-comp-05.oot.lab.eng.bo| 1126606083652 |      25163 |       4188 |       0.62
| nfvha-comp-05.oot.lab.eng.bo| 1126606213901 |      25164 |       4189 |       0.74
| nfvha-comp-02.oot.lab.eng.bo| 1126606259987 |      25165 |       4180 |       0.88
| nfvha-comp-03.oot.lab.eng.bo| 1126606329143 |      25166 |       4186 |       0.73
| nfvha-comp-05.oot.lab.eng.bo| 1126606393971 |      25167 |       4190 |       0.67
| nfvha-comp-06.oot.lab.eng.bo| 1126606473095 |      25168 |       4154 |       0.71
| nfvha-ctrl-03.oot.lab.eng.bo| 1126606507814 |      25169 |       4210 |       0.47
| nfvha-comp-05.oot.lab.eng.bo| 1126606524014 |      25170 |       4191 |       0.60
| nfvha-comp-01.oot.lab.eng.bo| 1126606524741 |      25171 |       4223 |       0.63
| nfvha-comp-05.oot.lab.eng.bo| 1126606584309 |      25172 |       4192 |       0.76
| nfvha-comp-06.oot.lab.eng.bo| 1126606593404 |      25173 |       4155 |       0.89
| nfvha-comp-03.oot.lab.eng.bo| 1126606649413 |      25174 |       4187 |       0.86
| nfvha-comp-05.oot.lab.eng.bo| 1126606684485 |      25175 |       4193 |       0.81
| nfvha-comp-06.oot.lab.eng.bo| 1126606863442 |      25176 |       4156 |       0.80
| nfvha-comp-06.oot.lab.eng.bo| 1126607043647 |      25177 |       4157 |       0.87
| nfvha-ctrl-03.oot.lab.eng.bo| 1126607098099 |      25178 |       4211 |       0.58
| nfvha-comp-02.oot.lab.eng.bo| 1126607120220 |      25179 |       4181 |       0.90
| nfvha-comp-05.oot.lab.eng.bo| 1126607184510 |      25180 |       4194 |       0.71
| nfvha-comp-03.oot.lab.eng.bo| 1126607289409 |      25181 |       4188 |       0.73
| nfvha-comp-01.oot.lab.eng.bo| 1126607484839 |      25182 |       4224 |       0.61
