|       Time |     Offset |        Seq |    latency 
| 1075792074310 |       3721 |       3721 |       0.75
| 1075792654521 |       3722 |       3722 |       0.83
| 1075792964624 |       3723 |       3723 |       0.80
| 1075793094796 |       3724 |       3724 |       0.85
| 1075793524913 |       3725 |       3725 |       0.86
| 1075794324854 |       3726 |       3726 |       0.68
| 1075795085094 |       3727 |       3727 |       0.82
| 1075795365345 |       3728 |       3728 |       0.94
| 1075795395227 |       3729 |       3729 |       0.70
| 1075795695480 |       3730 |       3730 |       0.84
| 1075796025347 |       3731 |       3731 |       0.62
| 1075796825612 |       3732 |       3732 |       0.75
| 1075797735763 |       3733 |       3733 |       0.78
| 1075798225787 |       3734 |       3734 |       0.68
| 1075798675983 |       3735 |       3735 |       0.75
| 1075799196092 |       3736 |       3736 |       0.76
| 1075799336363 |       3737 |       3737 |       0.88
| 1075800276270 |       3738 |       3738 |       0.66
| 1075801086366 |       3739 |       3739 |       0.64
| 1075801986600 |       3740 |       3740 |       0.77
| 1075802736833 |       3741 |       3741 |       0.85
| 1075803016893 |       3742 |       3742 |       0.79
| 1075803456960 |       3743 |       3743 |       0.76
| 1075803627076 |       3744 |       3744 |       0.74
| 1075804177055 |       3745 |       3745 |       0.62
| 1075804377084 |       3746 |       3746 |       0.56
| 1075805317504 |       3747 |       3747 |       0.87
| 1075805627578 |       3748 |       3748 |       0.82
| 1075806437484 |       3749 |       3749 |       0.62
| 1075806487674 |       3750 |       3750 |       0.71
| 1075806547785 |       3751 |       3751 |       0.70
| 1075806998052 |       3752 |       3752 |       0.83
| 1075807968182 |       3753 |       3753 |       0.85
| 1075808328127 |       3754 |       3754 |       0.69
| 1075808908211 |       3755 |       3755 |       0.66
| 1075809298435 |       3756 |       3756 |       0.77
| 1075809808451 |       3757 |       3757 |       0.67
| 1075810138602 |       3758 |       3758 |       0.71
| 1075810158713 |       3759 |       3759 |       0.63
| 1075810698922 |       3760 |       3760 |       0.69
| 1075811679106 |       3761 |       3761 |       0.84
| 1075812019131 |       3762 |       3762 |       0.73
| 1075812699319 |       3763 |       3763 |       0.81
| 1075813579459 |       3764 |       3764 |       0.81
| 1075813759605 |       3765 |       3765 |       0.83
| 1075813889619 |       3766 |       3766 |       0.71
| 1075814629824 |       3767 |       3767 |       0.77
| 1075814940063 |       3768 |       3768 |       0.90
| 1075815350108 |       3769 |       3769 |       0.85
| 1075815900273 |       3770 |       3770 |       0.88
| 1075816460142 |       3771 |       3771 |       0.63
| 1075816610389 |       3772 |       3772 |       0.75
| 1075816780484 |       3773 |       3773 |       0.71
| 1075817770638 |       3774 |       3774 |       0.70
| 1075818440629 |       3775 |       3775 |       0.63
| 1075819160768 |       3776 |       3776 |       0.63
| 1075819350956 |       3777 |       3777 |       0.70
| 1075820311030 |       3778 |       3778 |       0.62
| 1075820331222 |       3779 |       3779 |       0.69
| 1075820681250 |       3780 |       3780 |       0.61
| 1075821681460 |       3781 |       3781 |       0.77
| 1075821751568 |       3782 |       3782 |       0.77
| 1075822541614 |       3783 |       3783 |       0.74
| 1075822861713 |       3784 |       3784 |       0.68
| 1075823641972 |       3785 |       3785 |       0.80
| 1075824352107 |       3786 |       3786 |       0.78
| 1075824412131 |       3787 |       3787 |       0.68
| 1075824692359 |       3788 |       3788 |       0.77
| 1075825082394 |       3789 |       3789 |       0.70
| 1075825162510 |       3790 |       3790 |       0.69
| 1075825332683 |       3791 |       3791 |       0.75
| 1075825702784 |       3792 |       3792 |       0.71
| 1075826462838 |       3793 |       3793 |       0.68
| 1075827313033 |       3794 |       3794 |       0.77
| 1075827903154 |       3795 |       3795 |       0.77
| 1075828193241 |       3796 |       3796 |       0.76
| 1075828513287 |       3797 |       3797 |       0.68
| 1075828843584 |       3798 |       3798 |       0.86
| 1075829783593 |       3799 |       3799 |       0.71
| 1075830503661 |       3800 |       3800 |       0.73
| 1075831373879 |       3801 |       3801 |       0.76
| 1075831863998 |       3802 |       3802 |       0.76
| 1075832734143 |       3803 |       3803 |       0.73
| 1075833124251 |       3804 |       3804 |       0.73
| 1075833604497 |       3805 |       3805 |       0.85
| 1075834494513 |       3806 |       3806 |       0.77
| 1075834594563 |       3807 |       3807 |       0.70
| 1075834614725 |       3808 |       3808 |       0.69
| 1075835464787 |       3809 |       3809 |       0.67
| 1075835935134 |       3810 |       3810 |       0.86
| 1075836295091 |       3811 |       3811 |       0.69
| 1075836495373 |       3812 |       3812 |       0.86
| 1075837035462 |       3813 |       3813 |       0.80
| 1075837535499 |       3814 |       3814 |       0.74
| 1075838405734 |       3815 |       3815 |       0.88
| 1075839065721 |       3816 |       3816 |       0.78
| 1075839275674 |       3817 |       3817 |       0.62
| 1075840205921 |       3818 |       3818 |       0.76
| 1075841145948 |       3819 |       3819 |       0.68
| 1075842086152 |       3820 |       3820 |       0.75
| 1075842436296 |       3821 |       3821 |       0.80
| 1075842896299 |       3822 |       3822 |       0.69
| 1075843196527 |       3823 |       3823 |       0.79
| 1075843656598 |       3824 |       3824 |       0.75
| 1075843956705 |       3825 |       3825 |       0.74
| 1075844846744 |       3826 |       3826 |       0.63
| 1075844937046 |       3827 |       3827 |       0.80
| 1075845907031 |       3828 |       3828 |       0.64
| 1075846477232 |       3829 |       3829 |       0.76
| 1075846507397 |       3830 |       3830 |       0.79
| 1075847197429 |       3831 |       3831 |       0.70
| 1075847627700 |       3832 |       3832 |       0.85
| 1075848147658 |       3833 |       3833 |       0.68
| 1075849047805 |       3834 |       3834 |       0.68
| 1075849867916 |       3835 |       3835 |       0.67
| 1075850208123 |       3836 |       3836 |       0.75
| 1075850998221 |       3837 |       3837 |       0.73
| 1075851268467 |       3838 |       3838 |       0.84
| 1075851618523 |       3839 |       3839 |       0.80
| 1075852598619 |       3840 |       3840 |       0.74
| 1075853328793 |       3841 |       3841 |       0.84
| 1075853388821 |       3842 |       3842 |       0.75
| 1075853568981 |       3843 |       3843 |       0.77
| 1075854179118 |       3844 |       3844 |       0.80
| 1075854729258 |       3845 |       3845 |       0.82
| 1075855119395 |       3846 |       3846 |       0.85
| 1075855389569 |       3847 |       3847 |       0.87
| 1075855489555 |       3848 |       3848 |       0.74
| 1075856159568 |       3849 |       3849 |       0.67
| 1075856719743 |       3850 |       3850 |       0.71
| 1075856759804 |       3851 |       3851 |       0.65
| 1075857119951 |       3852 |       3852 |       0.69
| 1075857140051 |       3853 |       3853 |       0.66
| 1075857480259 |       3854 |       3854 |       0.77
| 1075858300271 |       3855 |       3855 |       0.67
| 1075858960409 |       3856 |       3856 |       0.69
| 1075859540779 |       3857 |       3857 |       0.95
| 1075859800642 |       3858 |       3858 |       0.68
| 1075860420808 |       3859 |       3859 |       0.72
| 1075860560971 |       3860 |       3860 |       0.74
| 1075860841100 |       3861 |       3861 |       0.75
| 1075861501329 |       3862 |       3862 |       0.89
| 1075862421216 |       3863 |       3863 |       0.68
| 1075862561396 |       3864 |       3864 |       0.73
| 1075863121611 |       3865 |       3865 |       0.82
| 1075863201552 |       3866 |       3866 |       0.64
| 1075864031838 |       3867 |       3867 |       0.77
| 1075864721932 |       3868 |       3868 |       0.73
| 1075865061984 |       3869 |       3869 |       0.65
| 1075865592293 |       3870 |       3870 |       0.84
| 1075866262272 |       3871 |       3871 |       0.69
| 1075866682404 |       3872 |       3872 |       0.70
| 1075867272448 |       3873 |       3873 |       0.63
| 1075867472638 |       3874 |       3874 |       0.71
| 1075867502708 |       3875 |       3875 |       0.67
| 1075867632997 |       3876 |       3876 |       0.84
| 1075868572947 |       3877 |       3877 |       0.63
| 1075868863038 |       3878 |       3878 |       0.61
| 1075869093191 |       3879 |       3879 |       0.64
| 1075869693491 |       3880 |       3880 |       0.79
| 1075869893655 |       3881 |       3881 |       0.83
| 1075870513729 |       3882 |       3882 |       0.83
| 1075871463804 |       3883 |       3883 |       0.69
| 1075871673952 |       3884 |       3884 |       0.74
| 1075872634074 |       3885 |       3885 |       0.71
| 1075872754152 |       3886 |       3886 |       0.67
| 1075872974383 |       3887 |       3887 |       0.77
| 1075873854495 |       3888 |       3888 |       0.73
| 1075874224565 |       3889 |       3889 |       0.70
| 1075874414702 |       3890 |       3890 |       0.73
| 1075874784796 |       3891 |       3891 |       0.67
| 1075875774949 |       3892 |       3892 |       0.68
| 1075876624986 |       3893 |       3893 |       0.59
| 1075876905368 |       3894 |       3894 |       0.83
| 1075877035519 |       3895 |       3895 |       0.87
| 1075877785607 |       3896 |       3896 |       0.84
| 1075878485513 |       3897 |       3897 |       0.64
| 1075879435814 |       3898 |       3898 |       0.86
| 1075879875974 |       3899 |       3899 |       0.87
| 1075880265935 |       3900 |       3900 |       0.71
| 1075881096148 |       3901 |       3901 |       0.81
| 1075881556244 |       3902 |       3902 |       0.82
| 1075882356168 |       3903 |       3903 |       0.64
| 1075882776370 |       3904 |       3904 |       0.70
| 1075883776639 |       3905 |       3905 |       0.80
| 1075884596812 |       3906 |       3906 |       0.86
| 1075885496854 |       3907 |       3907 |       0.74
| 1075886426937 |       3908 |       3908 |       0.74
| 1075886887133 |       3909 |       3909 |       0.79
| 1075887367224 |       3910 |       3910 |       0.79
| 1075887887291 |       3911 |       3911 |       0.71
| 1075887897395 |       3912 |       3912 |       0.68
| 1075887997464 |       3913 |       3913 |       0.62
| 1075888467638 |       3914 |       3914 |       0.71
| 1075888687658 |       3915 |       3915 |       0.63
| 1075889088054 |       3916 |       3916 |       0.88
| 1075890017934 |       3917 |       3917 |       0.62
| 1075890808305 |       3918 |       3918 |       0.85
| 1075891438294 |       3919 |       3919 |       0.75
| 1075891728321 |       3920 |       3920 |       0.65
| 1075892708560 |       3921 |       3921 |       0.74
| 1075893698729 |       3922 |       3922 |       0.78
| 1075893978859 |       3923 |       3923 |       0.76
| 1075894799075 |       3924 |       3924 |       0.85
| 1075895419057 |       3925 |       3925 |       0.71
| 1075896179167 |       3926 |       3926 |       0.72
| 1075897099352 |       3927 |       3927 |       0.77
| 1075897409363 |       3928 |       3928 |       0.68
| 1075897469545 |       3929 |       3929 |       0.73
| 1075897819766 |       3930 |       3930 |       0.83
| 1075898519922 |       3931 |       3931 |       0.82
| 1075899409944 |       3932 |       3932 |       0.76
| 1075899560074 |       3933 |       3933 |       0.73
| 1075900400257 |       3934 |       3934 |       0.80
| 1075900700246 |       3935 |       3935 |       0.66
| 1075900850485 |       3936 |       3936 |       0.79
| 1075900860683 |       3937 |       3937 |       0.85
| 1075901400773 |       3938 |       3938 |       0.82
| 1075901830734 |       3939 |       3939 |       0.65
| 1075902290837 |       3940 |       3940 |       0.66
| 1075902301150 |       3941 |       3941 |       0.84
| 1075902601151 |       3942 |       3942 |       0.71
| 1075903071295 |       3943 |       3943 |       0.69
| 1075903171503 |       3944 |       3944 |       0.78
| 1075903291494 |       3945 |       3945 |       0.66
| 1075903321596 |       3946 |       3946 |       0.65
| 1075904171880 |       3947 |       3947 |       0.84
| 1075904221821 |       3948 |       3948 |       0.66
| 1075904382042 |       3949 |       3949 |       0.77
| 1075904851925 |       3950 |       3950 |       0.53
| 1075905192232 |       3951 |       3951 |       0.69
| 1075905322385 |       3952 |       3952 |       0.72
| 1075905782605 |       3953 |       3953 |       0.81
| 1075906742628 |       3954 |       3954 |       0.67
| 1075907042731 |       3955 |       3955 |       0.65
| 1075907462881 |       3956 |       3956 |       0.73
| 1075908182973 |       3957 |       3957 |       0.70
| 1075908393155 |       3958 |       3958 |       0.77
| 1075909123280 |       3959 |       3959 |       0.77
| 1075909893450 |       3960 |       3960 |       0.79
| 1075910793419 |       3961 |       3961 |       0.63
| 1075911573713 |       3962 |       3962 |       0.83
| 1075912223788 |       3963 |       3963 |       0.69
| 1075912623977 |       3964 |       3964 |       0.72
| 1075913584198 |       3965 |       3965 |       0.81
| 1075913874249 |       3966 |       3966 |       0.74
| 1075914424252 |       3967 |       3967 |       0.65
| 1075915394544 |       3968 |       3968 |       0.84
| 1075916224605 |       3969 |       3969 |       0.76
| 1075916554715 |       3970 |       3970 |       0.68
| 1075916974781 |       3971 |       3971 |       0.62
| 1075917805165 |       3972 |       3972 |       0.86
| 1075918425140 |       3973 |       3973 |       0.75
| 1075918665279 |       3974 |       3974 |       0.76
| 1075918945479 |       3975 |       3975 |       0.81
| 1075919685388 |       3976 |       3976 |       0.60
| 1075920295559 |       3977 |       3977 |       0.63
| 1075920775734 |       3978 |       3978 |       0.69
| 1075921555776 |       3979 |       3979 |       0.66
| 1075922325983 |       3980 |       3980 |       0.79
| 1075923276103 |       3981 |       3981 |       0.77
| 1075923736291 |       3982 |       3982 |       0.83
| 1075923986311 |       3983 |       3983 |       0.74
| 1075924736288 |       3984 |       3984 |       0.57
| 1075925156689 |       3985 |       3985 |       0.85
| 1075926046663 |       3986 |       3986 |       0.70
| 1075926216837 |       3987 |       3987 |       0.76
| 1075926346814 |       3988 |       3988 |       0.62
| 1075926787087 |       3989 |       3989 |       0.78
| 1075927037153 |       3990 |       3990 |       0.73
| 1075927287278 |       3991 |       3991 |       0.72
| 1075927627472 |       3992 |       3992 |       0.80
| 1075927647545 |       3993 |       3993 |       0.73
| 1075928537533 |       3994 |       3994 |       0.58
| 1075928627777 |       3995 |       3995 |       0.70
| 1075928957904 |       3996 |       3996 |       0.71
| 1075929487922 |       3997 |       3997 |       0.64
| 1075930128153 |       3998 |       3998 |       0.72
| 1075930418226 |       3999 |       3999 |       0.68
| 1075930768406 |       4000 |       4000 |       0.74
| 1075931078697 |       4001 |       4001 |       0.92
| 1075931148672 |       4002 |       4002 |       0.74
| 1075931318869 |       4003 |       4003 |       0.82
| 1075932238823 |       4004 |       4004 |       0.61
| 1075932889041 |       4005 |       4005 |       0.70
| 1075933689251 |       4006 |       4006 |       0.81
| 1075933699350 |       4007 |       4007 |       0.79
| 1075933959304 |       4008 |       4008 |       0.64
| 1075934229529 |       4009 |       4009 |       0.76
| 1075934359664 |       4010 |       4010 |       0.78
| 1075934729646 |       4011 |       4011 |       0.60
| 1075935289862 |       4012 |       4012 |       0.72
| 1075935880030 |       4013 |       4013 |       0.77
| 1075936850197 |       4014 |       4014 |       0.81
| 1075937160314 |       4015 |       4015 |       0.83
| 1075937520250 |       4016 |       4016 |       0.68
| 1075938370281 |       4017 |       4017 |       0.60
| 1075938850596 |       4018 |       4018 |       0.80
| 1075939340649 |       4019 |       4019 |       0.74
| 1075939990786 |       4020 |       4020 |       0.75
| 1075940070886 |       4021 |       4021 |       0.76
| 1075940150971 |       4022 |       4022 |       0.73
| 1075940480980 |       4023 |       4023 |       0.63
| 1075940571310 |       4024 |       4024 |       0.84
| 1075940891337 |       4025 |       4025 |       0.74
| 1075941311345 |       4026 |       4026 |       0.66
| 1075942081380 |       4027 |       4027 |       0.61
| 1075942921602 |       4028 |       4028 |       0.69
| 1075943321699 |       4029 |       4029 |       0.68
| 1075943381849 |       4030 |       4030 |       0.69
| 1075943562104 |       4031 |       4031 |       0.82
| 1075944272224 |       4032 |       4032 |       0.78
| 1075944392254 |       4033 |       4033 |       0.70
| 1075945092328 |       4034 |       4034 |       0.66
| 1075946072635 |       4035 |       4035 |       0.83
| 1075946832689 |       4036 |       4036 |       0.77
| 1075947682781 |       4037 |       4037 |       0.68
| 1075948662972 |       4038 |       4038 |       0.75
| 1075949033102 |       4039 |       4039 |       0.74
| 1075949143193 |       4040 |       4040 |       0.71
| 1075949253435 |       4041 |       4041 |       0.83
| 1075949983365 |       4042 |       4042 |       0.65
| 1075950653569 |       4043 |       4043 |       0.73
| 1075950693488 |       4044 |       4044 |       0.55
| 1075951393836 |       4045 |       4045 |       0.74
| 1075951723872 |       4046 |       4046 |       0.62
| 1075952124165 |       4047 |       4047 |       0.81
| 1075953024284 |       4048 |       4048 |       0.76
| 1075953174468 |       4049 |       4049 |       0.83
| 1075953414448 |       4050 |       4050 |       0.70
| 1075953954502 |       4051 |       4051 |       0.63
| 1075954184719 |       4052 |       4052 |       0.69
| 1075954494832 |       4053 |       4053 |       0.71
| 1075955364915 |       4054 |       4054 |       0.70
| 1075956025091 |       4055 |       4055 |       0.79
| 1075956645150 |       4056 |       4056 |       0.72
| 1075956935162 |       4057 |       4057 |       0.61
| 1075957365401 |       4058 |       4058 |       0.78
| 1075958175498 |       4059 |       4059 |       0.78
| 1075958855590 |       4060 |       4060 |       0.76
| 1075959345783 |       4061 |       4061 |       0.82
| 1075960335873 |       4062 |       4062 |       0.80
| 1075961075783 |       4063 |       4063 |       0.62
| 1075961675891 |       4064 |       4064 |       0.68
| 1075961706101 |       4065 |       4065 |       0.79
| 1075962416191 |       4066 |       4066 |       0.79
| 1075963126369 |       4067 |       4067 |       0.86
| 1075964006477 |       4068 |       4068 |       0.83
| 1075964036577 |       4069 |       4069 |       0.80
| 1075964106681 |       4070 |       4070 |       0.79
| 1075964446873 |       4071 |       4071 |       0.83
| 1075964576990 |       4072 |       4072 |       0.82
| 1075965377102 |       4073 |       4073 |       0.82
| 1075965727110 |       4074 |       4074 |       0.69
| 1075966257176 |       4075 |       4075 |       0.66
| 1075967107347 |       4076 |       4076 |       0.69
| 1075967787498 |       4077 |       4077 |       0.72
| 1075968707611 |       4078 |       4078 |       0.68
| 1075968797753 |       4079 |       4079 |       0.70
| 1075969627755 |       4080 |       4080 |       0.57
| 1075969777802 |       4081 |       4081 |       0.48
| 1075970407990 |       4082 |       4082 |       0.62
| 1075970458256 |       4083 |       4083 |       0.76
| 1075971268474 |       4084 |       4084 |       0.86
| 1075972108407 |       4085 |       4085 |       0.69
| 1075972818684 |       4086 |       4086 |       0.81
| 1075973248714 |       4087 |       4087 |       0.75
| 1075973718783 |       4088 |       4088 |       0.71
| 1075973849072 |       4089 |       4089 |       0.84
| 1075974079091 |       4090 |       4090 |       0.75
| 1075974579154 |       4091 |       4091 |       0.68
| 1075975549354 |       4092 |       4092 |       0.79
| 1075976119354 |       4093 |       4093 |       0.69
| 1075976349598 |       4094 |       4094 |       0.83
| 1075977259559 |       4095 |       4095 |       0.68
| 1075977849586 |       4096 |       4096 |       0.62
| 1075978789828 |       4097 |       4097 |       0.70
| 1075979410036 |       4098 |       4098 |       0.82
| 1075980229912 |       4099 |       4099 |       0.53
| 1075981190120 |       4100 |       4100 |       0.63
| 1075981880436 |       4101 |       4101 |       0.81
| 1075982030535 |       4102 |       4102 |       0.79
| 1075982470521 |       4103 |       4103 |       0.68
| 1075983310699 |       4104 |       4104 |       0.74
| 1075983810690 |       4105 |       4105 |       0.61
| 1075984780891 |       4106 |       4106 |       0.67
| 1075984810971 |       4107 |       4107 |       0.63
| 1075985331171 |       4108 |       4108 |       0.73
| 1075986211274 |       4109 |       4109 |       0.73
| 1075986321372 |       4110 |       4110 |       0.72
| 1075986671378 |       4111 |       4111 |       0.62
| 1075987051708 |       4112 |       4112 |       0.86
| 1075987141803 |       4113 |       4113 |       0.83
| 1075987881927 |       4114 |       4114 |       0.80
| 1075988062081 |       4115 |       4115 |       0.83
| 1075988342033 |       4116 |       4116 |       0.65
| 1075989142335 |       4117 |       4117 |       0.83
| 1075990102255 |       4118 |       4118 |       0.64
| 1075990842442 |       4119 |       4119 |       0.72
| 1075991122588 |       4120 |       4120 |       0.75
| 1075991662609 |       4121 |       4121 |       0.69
| 1075991902730 |       4122 |       4122 |       0.66
| 1075992142852 |       4123 |       4123 |       0.68
| 1075992593105 |       4124 |       4124 |       0.79
| 1075993063259 |       4125 |       4125 |       0.80
| 1075993213375 |       4126 |       4126 |       0.80
| 1075993603462 |       4127 |       4127 |       0.76
| 1075994353525 |       4128 |       4128 |       0.73
| 1075995113638 |       4129 |       4129 |       0.75
| 1075995313768 |       4130 |       4130 |       0.72
| 1075995383856 |       4131 |       4131 |       0.69
| 1075996183983 |       4132 |       4132 |       0.73
| 1075996884179 |       4133 |       4133 |       0.78
| 1075997384101 |       4134 |       4134 |       0.61
| 1075998364290 |       4135 |       4135 |       0.70
| 1075998554377 |       4136 |       4136 |       0.67
| 1075999374693 |       4137 |       4137 |       0.87
| 1075999414567 |       4138 |       4138 |       0.61
| 1075999884597 |       4139 |       4139 |       0.55
| 1076000284698 |       4140 |       4140 |       0.52
| 1076000704878 |       4141 |       4141 |       0.57
| 1076001605221 |       4142 |       4142 |       0.85
| 1076002095212 |       4143 |       4143 |       0.70
| 1076003045450 |       4144 |       4144 |       0.83
| 1076003215595 |       4145 |       4145 |       0.86
| 1076003495653 |       4146 |       4146 |       0.80
| 1076003745804 |       4147 |       4147 |       0.82
| 1076004005727 |       4148 |       4148 |       0.62
| 1076004906052 |       4149 |       4149 |       0.83
| 1076005036164 |       4150 |       4150 |       0.83
| 1076005536323 |       4151 |       4151 |       0.90
| 1076005676395 |       4152 |       4152 |       0.84
| 1076006256453 |       4153 |       4153 |       0.79
| 1076006576416 |       4154 |       4154 |       0.62
| 1076007216648 |       4155 |       4155 |       0.75
| 1076008176889 |       4156 |       4156 |       0.81
| 1076008596815 |       4157 |       4157 |       0.61
| 1076009346920 |       4158 |       4158 |       0.62
| 1076009856873 |       4159 |       4159 |       0.47
| 1076010337195 |       4160 |       4160 |       0.69
| 1076010877288 |       4161 |       4161 |       0.67
| 1076011077437 |       4162 |       4162 |       0.70
| 1076012057460 |       4163 |       4163 |       0.61
| 1076012577774 |       4164 |       4164 |       0.83
| 1076012957755 |       4165 |       4165 |       0.68
| 1076013097870 |       4166 |       4166 |       0.65
| 1076013968106 |       4167 |       4167 |       0.76
| 1076014758299 |       4168 |       4168 |       0.80
| 1076014938379 |       4169 |       4169 |       0.76
| 1076015268569 |       4170 |       4170 |       0.83
| 1076015798649 |       4171 |       4171 |       0.76
| 1076016388842 |       4172 |       4172 |       0.76
| 1076016618950 |       4173 |       4173 |       0.76
| 1076016628935 |       4174 |       4174 |       0.62
| 1076017519089 |       4175 |       4175 |       0.67
| 1076018259204 |       4176 |       4176 |       0.69
| 1076018899456 |       4177 |       4177 |       0.79
| 1076019029495 |       4178 |       4178 |       0.70
| 1076020029417 |       4179 |       4179 |       0.52
| 1076020569797 |       4180 |       4180 |       0.81
| 1076020829932 |       4181 |       4181 |       0.76
| 1076021680038 |       4182 |       4182 |       0.80
| 1076021700049 |       4183 |       4183 |       0.68
| 1076021890071 |       4184 |       4184 |       0.61
| 1076022400220 |       4185 |       4185 |       0.69
| 1076023050354 |       4186 |       4186 |       0.68
| 1076023190638 |       4187 |       4187 |       0.84
| 1076024120543 |       4188 |       4188 |       0.62
| 1076024860856 |       4189 |       4189 |       0.81
| 1076025510770 |       4190 |       4190 |       0.62
| 1076026260897 |       4191 |       4191 |       0.67
| 1076026541098 |       4192 |       4192 |       0.74
| 1076026741092 |       4193 |       4193 |       0.61
| 1076026821421 |       4194 |       4194 |       0.79
| 1076026961549 |       4195 |       4195 |       0.80
| 1076027891551 |       4196 |       4196 |       0.66
| 1076028111800 |       4197 |       4197 |       0.74
| 1076028122045 |       4198 |       4198 |       0.84
| 1076028832148 |       4199 |       4199 |       0.83
| 1076029221979 |       4200 |       4200 |       0.55
| 1076029902023 |       4201 |       4201 |       0.48
| 1076030142327 |       4202 |       4202 |       0.68
| 1076031122499 |       4203 |       4203 |       0.75
| 1076031372651 |       4204 |       4204 |       0.79
| 1076031612688 |       4205 |       4205 |       0.71
| 1076031822846 |       4206 |       4206 |       0.75
| 1076032812976 |       4207 |       4207 |       0.75
| 1076033043083 |       4208 |       4208 |       0.74
| 1076033383217 |       4209 |       4209 |       0.76
| 1076033723350 |       4210 |       4210 |       0.77
| 1076033833347 |       4211 |       4211 |       0.63
| 1076034783682 |       4212 |       4212 |       0.82
| 1076035313702 |       4213 |       4213 |       0.72
| 1076035793934 |       4214 |       4214 |       0.84
| 1076035924066 |       4215 |       4215 |       0.83
| 1076035963992 |       4216 |       4216 |       0.63
| 1076036084246 |       4217 |       4217 |       0.76
| 1076036704306 |       4218 |       4218 |       0.71
| 1076037014502 |       4219 |       4219 |       0.80
| 1076037224545 |       4220 |       4220 |       0.72
| 1076037844528 |       4221 |       4221 |       0.58
| 1076037904725 |       4222 |       4222 |       0.65
| 1076038394724 |       4223 |       4223 |       0.59
| 1076039205059 |       4224 |       4224 |       0.81
| 1076039335156 |       4225 |       4225 |       0.80
| 1076040315228 |       4226 |       4226 |       0.71
| 1076041055315 |       4227 |       4227 |       0.69
| 1076041395355 |       4228 |       4228 |       0.64
| 1076041725475 |       4229 |       4229 |       0.66
| 1076042525689 |       4230 |       4230 |       0.82
| 1076043255727 |       4231 |       4231 |       0.76
| 1076043265797 |       4232 |       4232 |       0.69
| 1076043295942 |       4233 |       4233 |       0.70
| 1076043355966 |       4234 |       4234 |       0.62
| 1076043966135 |       4235 |       4235 |       0.65
| 1076044576444 |       4236 |       4236 |       0.83
| 1076044846232 |       4237 |       4237 |       0.52
| 1076045786770 |       4238 |       4238 |       0.90
| 1076046616848 |       4239 |       4239 |       0.85
| 1076047576941 |       4240 |       4240 |       0.74
| 1076047856984 |       4241 |       4241 |       0.67
| 1076048147029 |       4242 |       4242 |       0.61
| 1076049047202 |       4243 |       4243 |       0.64
| 1076049857224 |       4244 |       4244 |       0.54
| 1076050617701 |       4245 |       4245 |       0.85
| 1076050997742 |       4246 |       4246 |       0.77
| 1076051187825 |       4247 |       4247 |       0.76
| 1076051417920 |       4248 |       4248 |       0.75
| 1076051757974 |       4249 |       4249 |       0.68
| 1076052258148 |       4250 |       4250 |       0.72
| 1076052698329 |       4251 |       4251 |       0.78
| 1076053658451 |       4252 |       4252 |       0.74
| 1076054208463 |       4253 |       4253 |       0.65
| 1076054478728 |       4254 |       4254 |       0.81
| 1076054598740 |       4255 |       4255 |       0.69
| 1076054628787 |       4256 |       4256 |       0.61
| 1076054878898 |       4257 |       4257 |       0.57
| 1076055729257 |       4258 |       4258 |       0.81
| 1076056099241 |       4259 |       4259 |       0.67
| 1076056669499 |       4260 |       4260 |       0.79
| 1076057309551 |       4261 |       4261 |       0.74
| 1076057759768 |       4262 |       4262 |       0.83
| 1076058679878 |       4263 |       4263 |       0.81
| 1076058699971 |       4264 |       4264 |       0.78
| 1076059550053 |       4265 |       4265 |       0.79
| 1076060070283 |       4266 |       4266 |       0.88
| 1076060700239 |       4267 |       4267 |       0.71
| 1076061170451 |       4268 |       4268 |       0.83
| 1076061630545 |       4269 |       4269 |       0.84
| 1076062440376 |       4270 |       4270 |       0.57
| 1076062860557 |       4271 |       4271 |       0.63
| 1076062950816 |       4272 |       4272 |       0.75
| 1076063040901 |       4273 |       4273 |       0.73
| 1076063711133 |       4274 |       4274 |       0.82
| 1076063951210 |       4275 |       4275 |       0.80
| 1076064151172 |       4276 |       4276 |       0.65
| 1076064541416 |       4277 |       4277 |       0.78
| 1076064971495 |       4278 |       4278 |       0.72
| 1076065391504 |       4279 |       4279 |       0.62
| 1076066121693 |       4280 |       4280 |       0.72
| 1076067041908 |       4281 |       4281 |       0.82
| 1076067251903 |       4282 |       4282 |       0.68
| 1076067932115 |       4283 |       4283 |       0.77
| 1076068752295 |       4284 |       4284 |       0.79
| 1076069232273 |       4285 |       4285 |       0.68
| 1076070032328 |       4286 |       4286 |       0.59
| 1076070872563 |       4287 |       4287 |       0.71
| 1076070942750 |       4288 |       4288 |       0.76
| 1076071942831 |       4289 |       4289 |       0.61
| 1076072503096 |       4290 |       4290 |       0.77
| 1076073493123 |       4291 |       4291 |       0.69
| 1076074483305 |       4292 |       4292 |       0.79
| 1076074833393 |       4293 |       4293 |       0.74
| 1076075083600 |       4294 |       4294 |       0.83
| 1076075433688 |       4295 |       4295 |       0.82
| 1076075633706 |       4296 |       4296 |       0.70
| 1076076403889 |       4297 |       4297 |       0.74
| 1076077373941 |       4298 |       4298 |       0.74
| 1076078034147 |       4299 |       4299 |       0.81
| 1076078614136 |       4300 |       4300 |       0.68
| 1076078734375 |       4301 |       4301 |       0.78
| 1076078814400 |       4302 |       4302 |       0.68
